Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,avg_duration_per_page,product_page_ratio,productrelated_intent,total_duration_level,is_returning
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,3,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,14,363.3181818,0.014285714,0.023809524,0.0,0.0,3,1,1,1,3,Returning_Visitor,0,0,363.32,14,25.95,1.0,medium,medium,1
0,0.0,0,0.0,3,73.0,0.0,0.066666667,0.0,0.0,3,2,4,1,7,Returning_Visitor,0,0,73.0,3,24.33,1.0,low,low,1
0,0.0,0,0.0,8,612.0,0.0,0.014285714,0.0,0.0,3,3,3,1,2,New_Visitor,1,0,612.0,8,76.5,1.0,high,medium,0
9,848.1428571,4,388.6666667,33,595.0095238,0.0,0.004651163,0.0,0.0,3,2,2,1,10,New_Visitor,0,0,1831.82,46,39.82,0.717391304347826,medium,very_high,0
0,0.0,0,0.0,6,495.0,0.0,0.02,77.96,0.0,3,1,2,9,2,Returning_Visitor,1,1,495.0,6,82.5,1.0,medium,medium,1
0,0.0,0,0.0,4,49.5,0.0,0.016666667,0.0,0.0,3,2,2,9,2,Returning_Visitor,0,0,49.5,4,12.38,1.0,low,low,1
3,130.8333333,1,109.0,47,1813.208333,0.0,0.002083333,0.0,0.0,3,2,2,3,2,Returning_Visitor,1,0,2053.04,51,40.26,0.9215686274509803,very_high,very_high,1
0,0.0,0,0.0,9,218.0,0.0,0.033333333,0.0,0.0,3,2,2,6,3,Returning_Visitor,1,0,218.0,9,24.22,1.0,medium,low,1
0,0.0,0,0.0,4,102.0,0.0,0.05,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,102.0,4,25.5,1.0,low,low,1
2,27.0,0,0.0,23,1278.090909,0.0,0.008333333,0.0,0.0,3,2,2,2,2,New_Visitor,1,0,1305.09,25,52.2,0.92,high,high,0
0,0.0,0,0.0,3,25.0,0.0,0.066666667,0.0,0.0,3,1,1,4,1,Returning_Visitor,0,0,25.0,3,8.33,1.0,low,low,1
0,0.0,2,445.0,38,996.5166667,0.000854701,0.016544567,0.0,0.0,3,2,2,3,2,Returning_Visitor,0,0,1441.52,40,36.04,0.95,high,high,1
0,0.0,0,0.0,6,69.5,0.0,0.033333333,0.0,0.0,3,2,2,7,1,Returning_Visitor,0,0,69.5,6,11.58,1.0,low,low,1
0,0.0,0,0.0,40,1530.248485,0.005128205,0.029795821,0.0,0.0,3,3,2,1,2,Returning_Visitor,0,0,1530.25,40,38.26,1.0,very_high,high,1
2,12.0,0,0.0,43,2595.280952,0.009090909,0.025378788,0.0,0.0,3,2,4,7,1,Returning_Visitor,0,0,2607.28,45,57.94,0.9555555555555556,very_high,very_high,1
0,0.0,0,0.0,12,471.5,0.016666667,0.066666667,0.0,0.0,3,1,1,6,3,Returning_Visitor,0,0,471.5,12,39.29,1.0,medium,medium,1
11,281.6309524,0,0.0,54,923.6757353,0.0,0.012261867,5.150663602,0.0,3,1,1,7,2,Returning_Visitor,0,0,1205.31,65,18.54,0.8307692307692308,high,high,1
0,0.0,0,0.0,10,153.0,0.02,0.04,0.0,0.0,3,1,1,4,1,Returning_Visitor,1,0,153.0,10,15.3,1.0,low,low,1
9,160.0,0,0.0,48,3946.008333,0.007272727,0.011515152,20.32388105,0.0,3,2,6,1,8,Returning_Visitor,1,1,4106.01,57,72.04,0.8421052631578947,very_high,very_high,1
0,0.0,0,0.0,26,648.4,0.0,0.018,0.0,0.0,3,1,1,1,3,Returning_Visitor,1,0,648.4,26,24.94,1.0,high,medium,1
0,0.0,0,0.0,5,56.0,0.04,0.08,0.0,0.0,3,2,4,1,1,Returning_Visitor,1,0,56.0,5,11.2,1.0,low,low,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,3,2,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,21,263.0,0.00952381,0.030952381,0.0,0.0,3,2,6,1,3,Returning_Visitor,0,0,263.0,21,12.52,1.0,medium,medium,1
0,0.0,0,0.0,6,193.0,0.0,0.033333333,0.0,0.0,3,4,1,3,3,Returning_Visitor,1,0,193.0,6,32.17,1.0,medium,low,1
0,0.0,0,0.0,3,38.0,0.1,0.122222222,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,38.0,3,12.67,1.0,low,low,1
0,0.0,0,0.0,8,116.0,0.025,0.1,0.0,0.0,3,2,4,5,1,Returning_Visitor,0,0,116.0,8,14.5,1.0,low,low,1
3,31.33333333,0,0.0,33,1077.869048,0.0015625,0.01953125,0.0,0.0,3,3,2,6,2,Returning_Visitor,0,0,1109.2,36,30.81,0.9166666666666666,high,high,1
0,0.0,0,0.0,5,266.3333333,0.04,0.08,0.0,0.0,3,3,2,1,3,Returning_Visitor,0,0,266.33,5,53.27,1.0,medium,medium,1
0,0.0,0,0.0,3,17.0,0.0,0.033333333,0.0,0.0,3,1,1,1,3,Returning_Visitor,0,0,17.0,3,5.67,1.0,low,low,1
0,0.0,0,0.0,3,67.5,0.0,0.066666667,0.0,0.0,3,1,1,3,3,Returning_Visitor,1,0,67.5,3,22.5,1.0,low,low,1
3,81.0,1,0.0,28,499.6666667,0.0,0.022222222,0.0,0.0,3,2,6,1,1,Returning_Visitor,0,0,580.67,32,18.15,0.875,medium,medium,1
1,5.5,0,0.0,7,286.0,0.025,0.05,0.0,0.0,3,2,2,6,1,Returning_Visitor,0,0,291.5,8,36.44,0.875,medium,medium,1
4,81.0,0,0.0,8,112.7285714,0.0,0.02,0.0,0.0,3,2,2,2,1,Returning_Visitor,0,0,193.73,12,16.14,0.6666666666666666,low,low,1
1,18.0,0,0.0,24,1571.0,0.0,0.016666667,0.0,0.0,3,2,2,2,3,Returning_Visitor,0,0,1589.0,25,63.56,0.96,very_high,high,1
0,0.0,0,0.0,11,241.0,0.0,0.018181818,0.0,0.0,3,2,2,5,1,Returning_Visitor,0,0,241.0,11,21.91,1.0,medium,medium,1
0,0.0,0,0.0,11,187.0,0.031818182,0.068181818,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,187.0,11,17.0,1.0,medium,low,1
3,91.0,2,338.0,11,451.0,0.0,0.006666667,45.7504,0.0,3,2,2,1,10,New_Visitor,0,1,880.0,16,55.0,0.6875,medium,high,0
2,85.5,0,0.0,42,1741.483333,0.0,0.002051282,27.12804201,0.0,3,2,10,1,1,Returning_Visitor,0,0,1826.98,44,41.52,0.9545454545454546,very_high,very_high,1
1,42.0,2,80.5,46,838.6833333,0.0,0.015416667,0.0,0.0,3,2,2,1,10,Returning_Visitor,0,0,961.18,49,19.62,0.9387755102040817,high,high,1
5,36.33333333,3,53.0,22,406.0,0.002564103,0.013461538,0.0,0.0,3,4,1,1,1,Returning_Visitor,0,0,495.33,30,16.51,0.7333333333333333,medium,medium,1
0,0.0,0,0.0,18,437.1875,0.011111111,0.006878307,0.0,0.0,3,1,1,7,9,Returning_Visitor,1,0,437.19,18,24.29,1.0,medium,medium,1
2,33.0,0,0.0,28,898.5,0.0,0.013333333,0.0,0.0,3,2,10,6,10,Returning_Visitor,0,0,931.5,30,31.05,0.9333333333333333,high,high,1
0,0.0,0,0.0,19,215.75,0.0,0.021052632,0.0,0.0,3,2,2,3,10,Returning_Visitor,0,0,215.75,19,11.36,1.0,medium,low,1
7,110.25,0,0.0,20,266.5833333,0.011111111,0.039753086,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,376.83,27,13.96,0.7407407407407407,medium,medium,1
0,0.0,0,0.0,6,546.0,0.0,0.04,35.49,0.0,3,2,2,3,1,Returning_Visitor,0,1,546.0,6,91.0,1.0,medium,medium,1
0,0.0,0,0.0,16,2156.0,0.01875,0.035416667,0.0,0.0,3,2,2,3,1,Returning_Visitor,0,0,2156.0,16,134.75,1.0,very_high,very_high,1
0,0.0,0,0.0,17,557.1666667,0.023529412,0.049509804,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,557.17,17,32.77,1.0,medium,medium,1
2,27.0,1,35.0,19,461.05,0.016666667,0.026190476,16.33942857,0.0,3,3,2,1,1,Returning_Visitor,0,0,523.05,22,23.78,0.8636363636363636,medium,medium,1
0,0.0,0,0.0,18,1473.333333,0.011111111,0.044444444,0.0,0.0,3,1,1,1,2,Returning_Visitor,0,0,1473.33,18,81.85,1.0,very_high,high,1
4,155.5,0,0.0,13,474.8333333,0.0,0.00625,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,630.33,17,37.08,0.7647058823529411,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,4,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,6,212.0,0.026666667,0.03968254,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,212.0,6,35.33,1.0,medium,low,1
5,487.5,0,0.0,11,500.0,0.0,0.015384615,0.0,0.0,3,1,8,1,11,New_Visitor,0,0,987.5,16,61.72,0.6875,medium,high,0
0,0.0,3,56.0,10,369.0,0.0,0.016666667,0.0,0.0,3,1,1,4,2,New_Visitor,1,0,425.0,13,32.69,0.7692307692307693,medium,medium,0
0,0.0,0,0.0,5,136.6666667,0.02,0.12,0.0,0.0,3,3,2,1,10,Returning_Visitor,1,0,136.67,5,27.33,1.0,low,low,1
0,0.0,0,0.0,10,243.2,0.02,0.04,0.0,0.0,3,2,2,4,1,Returning_Visitor,0,0,243.2,10,24.32,1.0,medium,medium,1
0,0.0,0,0.0,12,459.0,0.0,0.02,0.0,0.0,3,2,4,3,1,Returning_Visitor,0,0,459.0,12,38.25,1.0,medium,medium,1
5,376.8,3,105.6666667,6,441.4666667,0.0,0.003333333,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,923.93,14,65.99,0.42857142857142855,medium,high,1
4,985.5,4,308.0,6,328.0,0.0,0.015384615,0.0,0.0,3,2,2,3,2,New_Visitor,0,0,1621.5,14,115.82,0.42857142857142855,medium,high,0
0,0.0,0,0.0,3,36.0,0.0,0.033333333,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,36.0,3,12.0,1.0,low,low,1
0,0.0,0,0.0,20,518.6666667,0.0,0.011111111,0.0,0.0,3,2,2,2,1,Returning_Visitor,0,0,518.67,20,25.93,1.0,medium,medium,1
7,606.0,1,33.0,26,631.4583333,0.0,0.007142857,0.0,0.0,3,1,1,7,2,Returning_Visitor,0,0,1270.46,34,37.37,0.7647058823529411,high,high,1
11,1640.590909,0,0.0,16,1849.833333,0.0,0.013636364,10.78136364,0.0,3,1,1,2,3,Returning_Visitor,0,0,3490.42,27,129.27,0.5925925925925926,very_high,very_high,1
1,0.0,0,0.0,8,436.0,0.0,0.022222222,0.0,0.0,3,2,4,6,1,Returning_Visitor,1,0,436.0,9,48.44,0.8888888888888888,medium,medium,1
0,0.0,0,0.0,5,132.0,0.0,0.04,0.0,0.0,3,1,1,1,1,Returning_Visitor,1,0,132.0,5,26.4,1.0,low,low,1
2,63.0,0,0.0,35,850.3333333,0.0,0.005405405,0.0,0.0,3,2,2,3,2,New_Visitor,1,0,913.33,37,24.68,0.9459459459459459,high,high,0
11,228.0277778,1,32.0,17,457.7957265,0.007258065,0.044351348,0.0,0.0,3,1,2,9,8,Returning_Visitor,0,0,717.82,29,24.75,0.5862068965517241,medium,high,1
0,0.0,0,0.0,5,143.0,0.0,0.04,0.0,0.0,3,2,4,1,1,Returning_Visitor,0,0,143.0,5,28.6,1.0,low,low,1
6,136.5555556,0,0.0,59,3224.819084,0.002985075,0.011923715,8.567426866,0.0,3,2,4,2,2,Returning_Visitor,1,1,3361.37,65,51.71,0.9076923076923077,very_high,very_high,1
3,76.0,0,0.0,24,1038.845238,0.0,0.008333333,0.0,0.0,3,2,2,4,3,New_Visitor,0,0,1114.85,27,41.29,0.8888888888888888,high,high,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,6,216.0,0.0,0.033333333,0.0,0.0,3,2,4,7,10,Returning_Visitor,0,0,216.0,6,36.0,1.0,medium,low,1
2,11.0,0,0.0,20,363.6666667,0.01,0.016666667,0.0,0.0,3,2,2,1,3,Returning_Visitor,1,0,374.67,22,17.03,0.9090909090909091,medium,medium,1
1,0.0,0,0.0,17,1314.25,0.045833333,0.1,0.0,0.0,3,2,2,7,1,Returning_Visitor,0,0,1314.25,18,73.01,0.9444444444444444,high,high,1
0,0.0,0,0.0,5,146.0,0.146666667,0.186666667,0.0,0.0,3,3,2,7,3,Returning_Visitor,0,0,146.0,5,29.2,1.0,low,low,1
0,0.0,0,0.0,8,228.0,0.0,0.028571429,0.0,0.0,3,4,1,3,2,Returning_Visitor,0,0,228.0,8,28.5,1.0,medium,medium,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
0,0.0,0,0.0,11,419.75,0.0,0.006060606,0.0,0.0,3,2,2,6,1,Returning_Visitor,0,0,419.75,11,38.16,1.0,medium,medium,1
0,0.0,0,0.0,15,270.0,0.028571429,0.035714286,0.0,0.0,3,2,2,7,1,Returning_Visitor,0,0,270.0,15,18.0,1.0,medium,medium,1
1,1.333333333,0,0.0,32,395.2222222,0.006060606,0.011111111,0.0,0.0,3,2,4,1,2,Returning_Visitor,1,0,396.56,33,12.02,0.9696969696969697,medium,medium,1
0,0.0,0,0.0,4,9.0,0.1,0.15,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,9.0,4,2.25,1.0,low,low,1
0,0.0,0,0.0,17,945.0108696,0.006334842,0.023889556,0.0,0.0,3,3,2,3,10,Returning_Visitor,0,0,945.01,17,55.59,1.0,high,high,1
0,0.0,0,0.0,3,90.0,0.0,0.066666667,0.0,0.0,3,1,2,5,10,Returning_Visitor,0,0,90.0,3,30.0,1.0,low,low,1
0,0.0,1,55.0,9,936.8333333,0.0,0.022222222,53.25533333,0.0,3,1,1,1,2,Returning_Visitor,1,1,991.83,10,99.18,0.9,high,high,1
0,0.0,0,0.0,3,8.0,0.0,0.066666667,0.0,0.0,3,2,2,6,1,Returning_Visitor,0,0,8.0,3,2.67,1.0,low,low,1
0,0.0,0,0.0,20,447.5,0.02,0.04,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,447.5,20,22.38,1.0,medium,medium,1
5,310.0,1,73.0,16,416.4,0.0,0.011111111,0.0,0.0,3,1,1,1,2,Returning_Visitor,1,0,799.4,22,36.34,0.7272727272727273,medium,high,1
5,1417.5,0,0.0,36,1051.248276,0.0,0.002293202,0.0,0.0,3,2,2,5,2,Returning_Visitor,1,0,2468.75,41,60.21,0.8780487804878049,high,very_high,1
3,960.0,0,0.0,10,1218.0,0.0,0.018181818,0.0,0.0,3,2,5,1,2,New_Visitor,0,0,2178.0,13,167.54,0.7692307692307693,high,very_high,0
2,18.0,0,0.0,15,756.3333333,0.0125,0.0625,29.24325,0.0,3,2,10,3,1,Returning_Visitor,0,1,774.33,17,45.55,0.8823529411764706,high,high,1
0,0.0,0,0.0,5,210.0,0.12,0.16,0.0,0.0,3,1,10,1,1,Returning_Visitor,0,0,210.0,5,42.0,1.0,medium,low,1
2,52.0,0,0.0,24,427.0833333,0.026388889,0.059722222,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,479.08,26,18.43,0.9230769230769231,medium,medium,1
0,0.0,0,0.0,2,31.0,0.0,0.025,0.0,0.0,3,3,2,3,3,Returning_Visitor,0,0,31.0,2,15.5,1.0,low,low,1
0,0.0,0,0.0,4,388.0,0.05,0.075,0.0,0.0,3,2,2,6,1,Returning_Visitor,0,0,388.0,4,97.0,1.0,medium,medium,1
0,0.0,0,0.0,4,151.5,0.0,0.05,0.0,0.0,3,3,2,1,1,Returning_Visitor,0,0,151.5,4,37.88,1.0,low,low,1
2,18.33333333,0,0.0,36,1387.606061,0.005263158,0.025438596,0.0,0.0,3,2,2,8,1,Returning_Visitor,1,0,1405.94,38,37.0,0.9473684210526315,high,high,1
5,106.0,0,0.0,30,1418.0,0.0,0.010344828,0.0,0.0,3,2,2,3,2,New_Visitor,0,0,1524.0,35,43.54,0.8571428571428571,high,high,0
6,91.88888889,0,0.0,25,437.2222222,0.028571429,0.035,0.0,0.0,3,3,2,1,1,Returning_Visitor,1,0,529.11,31,17.07,0.8064516129032258,medium,medium,1
3,18.0,0,0.0,14,411.5,0.0,0.023529412,0.0,0.0,3,2,2,8,2,Returning_Visitor,0,0,429.5,17,25.26,0.8235294117647058,medium,medium,1
2,36.0,0,0.0,13,142.0,0.0,0.013333333,0.0,0.0,3,4,2,4,8,Returning_Visitor,0,0,178.0,15,11.87,0.8666666666666667,low,low,1
0,0.0,1,28.0,13,474.6666667,0.0,0.014285714,33.41,0.0,3,2,2,1,6,Returning_Visitor,0,1,502.67,14,35.9,0.9285714285714286,medium,medium,1
2,17.0,0,0.0,20,1415.625,0.012698413,0.044761905,32.578313,0.0,3,3,3,1,10,Returning_Visitor,0,0,1432.62,22,65.12,0.9090909090909091,high,high,1
0,0.0,0,0.0,1,0.0,0.0,0.2,0.0,0.0,3,2,2,5,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
7,139.5,0,0.0,30,1448.752381,0.006060606,0.012878788,0.0,0.0,3,1,2,3,2,New_Visitor,0,0,1588.25,37,42.93,0.8108108108108109,high,high,0
0,0.0,0,0.0,3,96.5,0.0,0.022222222,0.0,0.0,3,1,1,1,3,Returning_Visitor,1,0,96.5,3,32.17,1.0,low,low,1
4,178.0,2,209.0,17,2777.666667,0.0,0.009090909,0.0,0.0,3,3,2,7,1,Returning_Visitor,0,0,3164.67,23,137.59,0.7391304347826086,very_high,very_high,1
3,180.0,0,0.0,12,1436.5,0.0,0.013333333,27.75904925,0.0,3,2,2,2,2,Returning_Visitor,1,1,1616.5,15,107.77,0.8,high,high,1
2,107.3333333,0,0.0,8,224.0,0.0,0.01,0.0,0.0,3,1,2,7,2,Returning_Visitor,1,0,331.33,10,33.13,0.8,medium,medium,1
4,52.0,1,7.0,46,3087.0,0.003773585,0.021383648,16.94643793,0.0,3,2,2,3,8,Returning_Visitor,0,1,3146.0,51,61.69,0.9019607843137255,very_high,very_high,1
2,211.0,1,58.0,71,3424.583333,0.001315789,0.015,0.0,0.0,3,2,2,5,3,Returning_Visitor,1,0,3693.58,74,49.91,0.9594594594594594,very_high,very_high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,3,3,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
0,0.0,2,46.0,9,546.0,0.0,0.02,0.0,0.0,3,2,6,1,2,Returning_Visitor,0,0,592.0,11,53.82,0.8181818181818182,medium,medium,1
1,4.0,0,0.0,43,1418.5,0.0,0.018181818,0.0,0.0,3,4,1,2,3,Returning_Visitor,1,0,1422.5,44,32.33,0.9772727272727273,high,high,1
1,69.0,0,0.0,8,423.0,0.0,0.025,28.05094335,0.0,3,2,4,1,8,New_Visitor,0,1,492.0,9,54.67,0.8888888888888888,medium,medium,0
4,183.25,1,21.0,20,651.4,0.0,0.004166667,0.0,0.0,3,1,1,1,2,Returning_Visitor,0,0,855.65,25,34.23,0.8,high,high,1
2,55.0,0,0.0,6,249.5,0.0,0.033333333,0.0,0.0,3,2,2,7,2,New_Visitor,0,0,304.5,8,38.06,0.75,medium,medium,0
0,0.0,0,0.0,11,337.0,0.045454545,0.061818182,0.0,0.0,3,1,1,9,3,Returning_Visitor,0,0,337.0,11,30.64,1.0,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,3,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,26,1377.769697,0.0,0.008,92.4822063,0.0,3,2,2,7,2,Returning_Visitor,0,1,1377.77,26,52.99,1.0,high,high,1
0,0.0,1,83.0,16,223.0,0.0,0.023529412,0.0,0.0,3,2,2,1,2,Returning_Visitor,0,0,306.0,17,18.0,0.9411764705882353,medium,medium,1
1,3.0,2,373.0,6,66.83333333,0.0,0.0125,0.0,0.0,3,2,4,1,8,New_Visitor,0,0,442.83,9,49.2,0.6666666666666666,low,medium,0
1,613.6666667,0,0.0,4,957.0,0.161904762,0.096298701,0.0,0.0,3,3,2,8,10,Returning_Visitor,0,0,1570.67,5,314.13,0.8,high,high,1
0,0.0,0,0.0,2,135.0,0.0,0.1,0.0,0.0,3,1,1,1,2,Returning_Visitor,0,0,135.0,2,67.5,1.0,low,low,1
0,0.0,0,0.0,36,1166.72619,0.0,0.025,4.599,0.0,3,1,1,1,3,Returning_Visitor,1,1,1166.73,36,32.41,1.0,high,high,1
2,11.92307692,2,139.0,80,4099.737392,0.004117063,0.005279668,16.88069613,0.0,3,3,2,1,2,Returning_Visitor,1,1,4250.66,84,50.6,0.9523809523809523,very_high,very_high,1
1,0.0,0,0.0,4,31.0,0.0,0.05,0.0,0.0,3,2,2,2,10,Returning_Visitor,1,0,31.0,5,6.2,0.8,low,low,1
1,8.0,1,101.0,12,205.9761905,0.015384615,0.024358974,0.0,0.0,3,2,4,3,1,Returning_Visitor,0,0,314.98,14,22.5,0.8571428571428571,medium,medium,1
1,7.0,7,141.0,25,1644.0,0.002150538,0.018817204,0.0,0.0,3,2,4,1,10,Returning_Visitor,0,0,1792.0,33,54.3,0.7575757575757576,very_high,very_high,1
2,102.0,0,0.0,4,268.0,0.0,0.013333333,0.0,0.0,3,2,2,1,3,Returning_Visitor,1,0,370.0,6,61.67,0.6666666666666666,medium,medium,1
0,0.0,0,0.0,8,158.5,0.0,0.05,0.0,0.0,3,1,1,1,3,Returning_Visitor,1,0,158.5,8,19.81,1.0,low,low,1
1,7.0,0,0.0,11,298.0,0.0,0.006666667,0.0,0.0,3,3,2,3,3,Returning_Visitor,1,0,305.0,12,25.42,0.9166666666666666,medium,medium,1
3,1499.571429,1,186.0,31,2905.943651,0.0,0.010215054,0.0,0.0,3,2,6,7,1,Returning_Visitor,0,0,4591.52,35,131.19,0.8857142857142857,very_high,very_high,1
0,0.0,0,0.0,41,419.0,0.01300813,0.03495935,0.0,0.0,3,2,2,1,3,Returning_Visitor,0,0,419.0,41,10.22,1.0,medium,medium,1
0,0.0,0,0.0,5,279.0,0.0,0.04,0.0,0.0,3,2,2,2,1,Returning_Visitor,0,0,279.0,5,55.8,1.0,medium,medium,1
1,0.0,0,0.0,43,1286.688889,0.004545455,0.030266123,4.289292857,0.0,3,3,2,1,6,Returning_Visitor,0,0,1286.69,44,29.24,0.9772727272727273,high,high,1
1,74.0,0,0.0,49,1616.083333,0.004,0.016,0.0,0.0,3,2,2,6,1,Returning_Visitor,0,0,1690.08,50,33.8,0.98,very_high,very_high,1
2,1223.0,4,416.0,21,2755.67094,0.004545455,0.027575758,0.0,0.0,3,3,2,1,2,Returning_Visitor,1,0,4394.67,27,162.77,0.7777777777777778,very_high,very_high,1
0,0.0,0,0.0,26,655.7833333,0.003846154,0.013782051,0.0,0.0,3,1,1,8,3,Returning_Visitor,0,0,655.78,26,25.22,1.0,high,medium,1
4,206.3333333,0,0.0,20,917.35,0.0,0.008333333,23.83323089,0.0,3,4,2,1,2,Returning_Visitor,1,1,1123.68,24,46.82,0.8333333333333334,high,high,1
3,67.0,0,0.0,12,353.0,0.0,0.015384615,0.0,0.0,3,2,2,3,2,New_Visitor,0,0,420.0,15,28.0,0.8,medium,medium,0
0,0.0,0,0.0,2,27.0,0.0,0.1,0.0,0.0,3,4,1,4,2,Returning_Visitor,0,0,27.0,2,13.5,1.0,low,low,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
3,242.0,0,0.0,12,286.0,0.0,0.014285714,0.0,0.0,3,1,1,1,2,New_Visitor,1,0,528.0,15,35.2,0.8,medium,medium,0
0,0.0,0,0.0,6,835.8333333,0.033333333,0.066666667,0.0,0.0,3,1,1,1,1,Returning_Visitor,0,0,835.83,6,139.3,1.0,high,high,1
7,217.8333333,1,23.5,18,338.1272727,0.0,0.014393939,0.0,0.0,3,3,2,1,10,Returning_Visitor,0,0,579.46,26,22.29,0.6923076923076923,medium,medium,1
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,22.0,2,11.0,1.0,low,low,1
2,136.6666667,1,9.5,20,1572.571429,0.0,0.015873016,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,1718.74,23,74.73,0.8695652173913043,very_high,very_high,1
12,739.2091954,1,16.0,21,1321.059195,0.009032258,0.025133361,78.34560177,0.0,3,2,2,1,8,Returning_Visitor,0,1,2076.27,34,61.07,0.6176470588235294,high,very_high,1
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,1,2,1,1,Returning_Visitor,0,0,0.0,2,0.0,1.0,low,low,1
0,0.0,0,0.0,2,187.0,0.1,0.15,0.0,0.0,3,3,2,1,3,Returning_Visitor,0,0,187.0,2,93.5,1.0,medium,low,1
4,33.0,0,0.0,19,502.4583333,0.0,0.011904762,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,535.46,23,23.28,0.8260869565217391,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,8,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
3,14.0,0,0.0,20,1424.928571,0.01,0.022222222,0.0,0.0,3,2,2,1,1,Returning_Visitor,0,0,1438.93,23,62.56,0.8695652173913043,high,high,1
4,68.5,2,845.0,82,2448.784448,0.000374532,0.008907697,6.506831398,0.0,3,1,1,2,2,Returning_Visitor,0,1,3362.28,88,38.21,0.9318181818181818,very_high,very_high,1
5,91.83333333,0,0.0,32,1480.666667,0.0,0.006857143,0.0,0.0,3,1,1,1,3,Returning_Visitor,1,0,1572.5,37,42.5,0.8648648648648649,very_high,high,1
1,31.0,0,0.0,6,25.5,0.066666667,0.083333333,0.0,0.0,3,3,2,3,1,Returning_Visitor,0,0,56.5,7,8.07,0.8571428571428571,low,low,1
0,0.0,0,0.0,5,236.0,0.0,0.04,0.0,0.0,3,1,1,6,1,Returning_Visitor,0,0,236.0,5,47.2,1.0,medium,medium,1
2,58.0,0,0.0,50,952.4345238,0.0,0.011538462,2.179730769,0.0,3,4,2,2,11,Returning_Visitor,1,1,1010.43,52,19.43,0.9615384615384616,high,high,1
0,0.0,0,0.0,5,182.0,0.0,0.04,0.0,0.0,3,3,2,6,1,Returning_Visitor,0,0,182.0,5,36.4,1.0,low,low,1
0,0.0,0,0.0,24,854.3333333,0.0,0.008333333,0.0,0.0,3,4,1,1,10,Returning_Visitor,0,0,854.33,24,35.6,1.0,high,high,1
0,0.0,0,0.0,3,39.0,0.0,0.022222222,0.0,0.0,3,2,2,1,3,Returning_Visitor,0,0,39.0,3,13.0,1.0,low,low,1
0,0.0,0,0.0,15,1332.833333,0.014285714,0.005714286,0.0,0.0,3,2,5,4,2,Returning_Visitor,1,0,1332.83,15,88.86,1.0,high,high,1
5,89.75,0,0.0,16,467.9166667,0.011111111,0.016666667,0.0,0.0,3,3,2,4,2,Returning_Visitor,1,0,557.67,21,26.56,0.7619047619047619,medium,medium,1
1,9.5,0,0.0,25,674.25,0.0,0.017307692,0.0,0.0,3,2,2,7,2,Returning_Visitor,0,0,683.75,26,26.3,0.9615384615384616,high,high,1
